province,month,objective,p_esta,m_esta
ตรัง,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
ตรัง,สิงหาคม,ผลิต,0,0.0
ตรัง,สิงหาคม,บริการ,0,0.0
ตรัง,กันยายน,ขายส่ง/ขายปลีก,0,0.0
ตรัง,กันยายน,ผลิต,0,0.0
ตรัง,กันยายน,บริการ,0,0.0
ตรัง,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
ตรัง,ตุลาคม,ผลิต,0,0.0
ตรัง,ตุลาคม,บริการ,0,0.0
ตรัง,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
ตรัง,พฤศจิกายน,ผลิต,0,0.0
ตรัง,พฤศจิกายน,บริการ,0,0.0
ตรัง,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
ตรัง,ธันวาคม,ผลิต,0,0.0
ตรัง,ธันวาคม,บริการ,0,0.0
นครศรีธรรมราช,มกราคม,ขายส่ง/ขายปลีก,24,37.6
นครศรีธรรมราช,มกราคม,ผลิต,4,4.0
นครศรีธรรมราช,มกราคม,บริการ,29,39.2
นครศรีธรรมราช,กุมภาพันธ์,ขายส่ง/ขายปลีก,12,19.5
นครศรีธรรมราช,กุมภาพันธ์,ผลิต,2,8.0
นครศรีธรรมราช,กุมภาพันธ์,บริการ,25,37.3
นครศรีธรรมราช,มีนาคม,ขายส่ง/ขายปลีก,26,28.0
นครศรีธรรมราช,มีนาคม,ผลิต,4,4.2
นครศรีธรรมราช,มีนาคม,บริการ,32,41.7
นครศรีธรรมราช,เมษายน,ขายส่ง/ขายปลีก,25,33.9
นครศรีธรรมราช,เมษายน,ผลิต,8,38.25
นครศรีธรรมราช,เมษายน,บริการ,31,32.27
นครศรีธรรมราช,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
นครศรีธรรมราช,พฤษภาคม,ผลิต,0,0.0
นครศรีธรรมราช,พฤษภาคม,บริการ,0,0.0
นครศรีธรรมราช,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
นครศรีธรรมราช,มิถุนายน,ผลิต,0,0.0
นครศรีธรรมราช,มิถุนายน,บริการ,0,0.0
นครศรีธรรมราช,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
นครศรีธรรมราช,กรกฎาคม,ผลิต,0,0.0
นครศรีธรรมราช,กรกฎาคม,บริการ,0,0.0
นครศรีธรรมราช,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
นครศรีธรรมราช,สิงหาคม,ผลิต,0,0.0
นครศรีธรรมราช,สิงหาคม,บริการ,0,0.0
นครศรีธรรมราช,กันยายน,ขายส่ง/ขายปลีก,0,0.0
นครศรีธรรมราช,กันยายน,ผลิต,0,0.0
นครศรีธรรมราช,กันยายน,บริการ,0,0.0
นครศรีธรรมราช,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
นครศรีธรรมราช,ตุลาคม,ผลิต,0,0.0
นครศรีธรรมราช,ตุลาคม,บริการ,0,0.0
นครศรีธรรมราช,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
นครศรีธรรมราช,พฤศจิกายน,ผลิต,0,0.0
นครศรีธรรมราช,พฤศจิกายน,บริการ,0,0.0
นครศรีธรรมราช,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
นครศรีธรรมราช,ธันวาคม,ผลิต,0,0.0
นครศรีธรรมราช,ธันวาคม,บริการ,0,0.0
นราธิวาส,มกราคม,ขายส่ง/ขายปลีก,3,7.3
นราธิวาส,มกราคม,ผลิต,2,1.5
นราธิวาส,มกราคม,บริการ,9,6.8
นราธิวาส,กุมภาพันธ์,ขายส่ง/ขายปลีก,2,6.0
นราธิวาส,กุมภาพันธ์,ผลิต,0,0.0
นราธิวาส,กุมภาพันธ์,บริการ,8,19.0
นราธิวาส,มีนาคม,ขายส่ง/ขายปลีก,4,3.3
นราธิวาส,มีนาคม,ผลิต,0,0.0
นราธิวาส,มีนาคม,บริการ,7,6.0
นราธิวาส,เมษายน,ขายส่ง/ขายปลีก,8,41.5
นราธิวาส,เมษายน,ผลิต,3,2.03
นราธิวาส,เมษายน,บริการ,5,105.0
นราธิวาส,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
นราธิวาส,พฤษภาคม,ผลิต,0,0.0
นราธิวาส,พฤษภาคม,บริการ,0,0.0
นราธิวาส,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
นราธิวาส,มิถุนายน,ผลิต,0,0.0
นราธิวาส,มิถุนายน,บริการ,0,0.0
นราธิวาส,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
นราธิวาส,กรกฎาคม,ผลิต,0,0.0
นราธิวาส,กรกฎาคม,บริการ,0,0.0
นราธิวาส,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
นราธิวาส,สิงหาคม,ผลิต,0,0.0
นราธิวาส,สิงหาคม,บริการ,0,0.0
นราธิวาส,กันยายน,ขายส่ง/ขายปลีก,0,0.0
นราธิวาส,กันยายน,ผลิต,0,0.0
นราธิวาส,กันยายน,บริการ,0,0.0
นราธิวาส,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
นราธิวาส,ตุลาคม,ผลิต,0,0.0
นราธิวาส,ตุลาคม,บริการ,0,0.0
นราธิวาส,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
นราธิวาส,พฤศจิกายน,ผลิต,0,0.0
นราธิวาส,พฤศจิกายน,บริการ,0,0.0
นราธิวาส,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
นราธิวาส,ธันวาคม,ผลิต,0,0.0
นราธิวาส,ธันวาคม,บริการ,0,0.0
ปัตตานี,มกราคม,ขายส่ง/ขายปลีก,5,27.0
ปัตตานี,มกราคม,ผลิต,1,1.0
ปัตตานี,มกราคม,บริการ,7,11.4
ปัตตานี,กุมภาพันธ์,ขายส่ง/ขายปลีก,4,2.1
ปัตตานี,กุมภาพันธ์,ผลิต,1,0.5
ปัตตานี,กุมภาพันธ์,บริการ,9,9.8
ปัตตานี,มีนาคม,ขายส่ง/ขายปลีก,4,9.0
ปัตตานี,มีนาคม,ผลิต,1,5.0
ปัตตานี,มีนาคม,บริการ,4,4.0
ปัตตานี,เมษายน,ขายส่ง/ขายปลีก,8,19.1
ปัตตานี,เมษายน,ผลิต,1,1.0
ปัตตานี,เมษายน,บริการ,12,22.4
ปัตตานี,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
ปัตตานี,พฤษภาคม,ผลิต,0,0.0
ปัตตานี,พฤษภาคม,บริการ,0,0.0
ปัตตานี,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
ปัตตานี,มิถุนายน,ผลิต,0,0.0
ปัตตานี,มิถุนายน,บริการ,0,0.0
ปัตตานี,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
ปัตตานี,กรกฎาคม,ผลิต,0,0.0
ปัตตานี,กรกฎาคม,บริการ,0,0.0
ปัตตานี,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
ปัตตานี,สิงหาคม,ผลิต,0,0.0
ปัตตานี,สิงหาคม,บริการ,0,0.0
ปัตตานี,กันยายน,ขายส่ง/ขายปลีก,0,0.0
ปัตตานี,กันยายน,ผลิต,0,0.0
ปัตตานี,กันยายน,บริการ,0,0.0
ปัตตานี,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
ปัตตานี,ตุลาคม,ผลิต,0,0.0
ปัตตานี,ตุลาคม,บริการ,0,0.0
ปัตตานี,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
ปัตตานี,พฤศจิกายน,ผลิต,0,0.0
ปัตตานี,พฤศจิกายน,บริการ,0,0.0
ปัตตานี,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
ปัตตานี,ธันวาคม,ผลิต,0,0.0
ปัตตานี,ธันวาคม,บริการ,0,0.0
พังงา,มกราคม,ขายส่ง/ขายปลีก,2,6.0
พังงา,มกราคม,ผลิต,2,5.1
พังงา,มกราคม,บริการ,12,21.5
พังงา,กุมภาพันธ์,ขายส่ง/ขายปลีก,3,3.0
พังงา,กุมภาพันธ์,ผลิต,1,1.0
พังงา,กุมภาพันธ์,บริการ,12,14.7
พังงา,มีนาคม,ขายส่ง/ขายปลีก,9,11.0
พังงา,มีนาคม,ผลิต,1,4.0
พังงา,มีนาคม,บริการ,24,47.8082
พังงา,เมษายน,ขายส่ง/ขายปลีก,4,7.2
พังงา,เมษายน,ผลิต,4,11.0
พังงา,เมษายน,บริการ,7,10.1
พังงา,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
พังงา,พฤษภาคม,ผลิต,0,0.0
พังงา,พฤษภาคม,บริการ,0,0.0
พังงา,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
